t_start_file ,t_filter, x, y, z, r, p, y, u, v, h, rRate, pRate, yRate, cx, cx, bx, by, bz, t_real, x_real, y_real, z_real, r_real, p_real, y_real, u_real, v_real, h_real, rRate_real, pRate_real, yRate_real, t_motor,hp, hs
1594377896.553551,1594377896.372380,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.422892,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.431209,0.000000,0.000000
1594377896.656794,1594377896.472325,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.523561,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.531254,0.000000,0.000000
1594377896.753871,1594377896.586598,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.622786,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.631535,0.000000,0.000000
1594377896.853568,1594377896.672436,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.723202,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.731426,0.000000,0.000000
1594377896.953654,1594377896.772897,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.823230,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.831506,0.000000,0.000000
1594377897.053706,1594377896.872293,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.923036,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377896.931667,0.000000,0.000000
1594377897.153482,1594377896.972487,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.023002,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.031289,0.000000,0.000000
1594377897.253568,1594377897.072393,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.122857,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.131553,0.000000,0.000000
1594377897.353633,1594377897.176455,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.222812,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.231239,0.000000,0.000000
1594377897.454027,1594377897.272395,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.322963,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.331494,0.000000,0.000000
1594377897.553648,1594377897.372329,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.422754,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.431722,0.000000,0.000000
1594377897.653694,1594377897.472323,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.522800,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.531396,0.000000,0.000000
1594377897.753756,1594377897.572491,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.622833,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.631910,0.000000,0.000000
1594377897.853657,1594377897.672692,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.723515,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.731221,0.000000,0.000000
1594377897.953783,1594377897.781693,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.823034,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.831241,0.000000,0.000000
1594377898.053576,1594377897.890399,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.922810,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377897.932060,0.000000,0.000000
1594377898.153502,1594377897.976365,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.022854,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.031550,0.000000,0.000000
1594377898.255986,1594377898.081204,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.122920,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.135602,0.000000,0.000000
1594377898.353590,1594377898.172676,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.222884,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.231302,0.000000,0.000000
1594377898.453561,1594377898.274452,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.322971,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.331312,0.000000,0.000000
1594377898.553631,1594377898.375320,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.422749,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.431335,0.000000,0.000000
1594377898.653969,1594377898.518252,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.522762,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.532068,0.000000,0.000000
1594377898.754265,1594377898.572862,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.622879,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.631480,0.000000,0.000000
1594377898.853689,1594377898.679573,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.723095,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.741150,0.000006,0.000005
1594377898.953729,1594377898.782094,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.823029,44.393000,8.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.831366,5.629441,-11.827319
1594377899.054022,1594377898.881964,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377898.922850,44.393000,8.945000,0.000000,0.000000,0.000000,0.000026,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000514,1594377898.931617,20.146668,-42.327662
1594377899.154078,1594377898.974269,44.393000,8.945000,0.438325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.022918,44.393000,8.945000,0.000000,0.000000,0.000000,0.000410,-0.000102,0.000000,0.000000,0.000000,0.000000,0.007147,1594377899.031647,33.317855,-70.000000
1594377899.254050,1594377899.084512,44.393000,8.945000,0.438325,0.000000,0.000000,0.000026,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000514,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.122876,44.393000,8.945000,0.000000,0.000000,0.000000,0.001986,-0.000341,0.000000,0.000000,0.000000,0.000000,0.024660,1594377899.131824,33.317859,-70.000000
1594377899.353874,1594377899.177243,44.393000,8.945000,0.438325,0.000000,0.000000,0.000410,-0.000102,0.000000,0.000000,0.000000,0.000000,0.007147,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.227425,44.393000,8.945000,0.000000,0.000000,0.000000,0.005790,-0.000600,0.000000,0.000000,0.000000,0.000000,0.045522,1594377899.231436,33.317369,-70.000000
1594377899.454230,1594377899.273773,44.393000,8.945000,0.438325,0.000000,0.000000,0.001986,-0.000341,0.000000,0.000000,0.000000,0.000000,0.024660,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.322827,44.393000,8.945000,0.000000,0.000000,0.000000,0.011127,-0.000809,0.000000,0.000000,0.000000,0.000000,0.064415,1594377899.331461,33.310847,-70.000000
1594377899.554082,1594377899.379100,44.393000,8.945000,0.438325,0.000000,0.000000,0.005790,-0.000600,0.000000,0.000000,0.000000,0.000000,0.045522,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.422832,44.393000,8.945000,0.000000,0.000000,0.000000,0.018650,-0.001006,0.000000,0.000000,0.000000,0.000000,0.084029,1594377899.432291,33.292610,-70.000000
1594377899.654009,1594377899.479445,44.393000,8.945000,0.438325,0.000000,0.000000,0.011127,-0.000809,0.000000,0.000000,0.000000,0.000000,0.064415,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.522861,44.393000,8.945000,0.000000,0.000000,0.000000,0.028123,-0.001190,0.000000,0.000000,0.000000,0.000000,0.103402,1594377899.531690,33.268391,-70.000000
1594377899.754543,1594377899.577827,44.393000,8.945000,0.438325,0.000000,0.000000,0.018650,-0.001006,0.000000,0.000000,0.000000,0.000000,0.084029,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.622815,44.393000,8.945000,0.000000,0.000000,0.000000,0.039510,-0.001367,0.000000,0.000000,0.000000,0.000000,0.122472,1594377899.631462,33.244000,-70.000000
1594377899.854173,1594377899.674943,44.393000,8.945000,0.438325,0.000000,0.000000,0.028123,-0.001190,0.000000,0.000000,0.000000,0.000000,0.103402,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.722760,44.393000,8.945000,0.000000,0.000000,0.000000,0.052783,-0.001539,0.000000,0.000000,0.000000,0.000000,0.141215,1594377899.731892,33.216279,-70.000000
1594377899.954311,1594377899.782828,44.393000,8.945000,0.438325,0.000000,0.000000,0.039510,-0.001367,0.000000,0.000000,0.000000,0.000000,0.122472,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.822783,44.393000,8.945000,0.000000,0.000000,0.000000,0.067923,-0.001707,0.000000,0.000000,0.000000,0.000000,0.159608,1594377899.831461,33.186757,-70.000000
1594377900.054470,1594377899.881725,44.393000,8.945000,0.438325,0.000000,0.000000,0.052783,-0.001539,0.000000,0.000000,0.000000,0.000000,0.141215,0.000000,0.000000,0.000000,0.000000,0.000000,1594377899.922994,44.393000,8.945000,0.000000,0.000000,0.000000,0.084919,-0.001875,0.000000,0.000000,0.000000,0.000000,0.177638,1594377899.933742,33.155875,-70.000000
1594377900.154390,1594377899.976240,44.393000,8.945000,0.438325,0.000000,0.000000,0.067923,-0.001707,0.000000,0.000000,0.000000,0.000000,0.159608,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.022834,44.393000,8.945000,0.000000,0.000000,0.000000,0.103626,-0.002039,0.000000,0.000000,0.000000,0.000000,0.195179,1594377900.033406,33.123509,-70.000000
1594377900.253834,1594377900.089299,44.393000,8.945000,0.438325,0.000000,0.000000,0.084919,-0.001875,0.000000,0.000000,0.000000,0.000000,0.177638,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.122951,44.393000,8.945000,0.000000,0.000000,0.000000,0.124114,-0.002208,0.000000,0.000000,0.000000,0.000000,0.212313,1594377900.131736,33.089706,-70.000000
1594377900.353876,1594377900.172606,44.393000,8.945000,0.438325,0.000000,0.000000,0.103626,-0.002039,0.000000,0.000000,0.000000,0.000000,0.195179,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.222805,44.393000,8.945000,0.000000,0.000000,0.000000,0.146231,-0.002381,0.000000,0.000000,0.000000,0.000000,0.228926,1594377900.231423,33.054483,-70.000000
1594377900.453956,1594377900.275961,44.393000,8.945000,0.438325,0.000000,0.000000,0.124114,-0.002208,0.000000,0.000000,0.000000,0.000000,0.212313,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.322859,44.393000,8.945000,0.000000,0.000000,0.000000,0.170029,-0.002560,0.000000,0.000000,0.000000,0.000000,0.245078,1594377900.331706,33.017561,-70.000000
1594377900.558101,1594377900.372728,44.393000,8.945000,0.438325,0.000000,0.000000,0.146231,-0.002381,0.000000,0.000000,0.000000,0.000000,0.228926,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.422878,44.393000,8.945000,0.000000,0.000000,0.000000,0.195415,-0.002748,0.000000,0.000000,0.000000,0.000000,0.260715,1594377900.431320,32.984631,-70.000000
1594377900.657411,1594377900.479628,44.393000,8.945000,0.438325,0.000000,0.000000,0.170029,-0.002560,0.000000,0.000000,0.000000,0.000000,0.245078,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.529041,44.393000,8.945000,0.000000,0.000000,0.000000,0.224038,-0.002953,0.000000,0.000000,0.000000,0.000000,0.276741,1594377900.531377,32.940403,-70.000000
1594377900.753845,1594377900.572743,44.393000,8.945000,0.438325,0.000000,0.000000,0.195415,-0.002748,0.000000,0.000000,0.000000,0.000000,0.260715,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.622843,44.393000,8.945000,0.000000,0.000000,0.000000,0.250707,-0.003149,0.000000,0.000000,0.000000,0.000000,0.290396,1594377900.633315,32.893501,-70.000000
1594377900.853943,1594377900.678148,44.393000,8.945000,0.438325,0.000000,0.000000,0.224038,-0.002953,0.000000,0.000000,0.000000,0.000000,0.276741,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.723113,44.393000,8.945000,0.000000,0.000000,0.000000,0.280621,-0.003375,0.000000,0.000000,0.000000,0.000000,0.304470,1594377900.731696,32.837475,-70.000000
1594377900.953713,1594377900.773674,44.393000,8.945000,0.438325,0.000000,0.000000,0.250707,-0.003149,0.000000,0.000000,0.000000,0.000000,0.290396,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.822828,44.393000,8.945000,0.000000,0.000000,0.000000,0.311736,-0.003626,0.000000,0.000000,0.000000,0.000000,0.317917,1594377900.831721,32.767637,-70.000000
1594377901.053830,1594377900.874872,44.393000,8.945000,0.438325,0.000000,0.000000,0.280621,-0.003375,0.000000,0.000000,0.000000,0.000000,0.304470,0.000000,0.000000,0.000000,0.000000,0.000000,1594377900.923461,44.393000,8.945000,0.000000,0.000000,0.000000,0.344455,-0.003918,0.000000,0.000000,0.000000,0.000000,0.330920,1594377900.931366,32.691377,-70.000000
1594377901.153663,1594377900.972558,44.393000,8.945000,0.438325,0.000000,0.000000,0.311736,-0.003626,0.000000,0.000000,0.000000,0.000000,0.317917,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.022797,44.393000,8.945000,0.000000,0.000000,0.000000,0.378003,-0.004252,0.000000,0.000000,0.000000,0.000000,0.343201,1594377901.032048,30.883490,-66.339725
1594377901.256585,1594377901.079593,44.393000,8.945000,0.438325,0.000000,0.000000,0.344455,-0.003918,0.000000,0.000000,0.000000,0.000000,0.330920,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.122887,44.393000,8.945000,0.000000,0.000000,0.000000,0.412940,-0.004593,0.000000,0.000000,0.000000,0.000000,0.353476,1594377901.131308,27.004961,-58.257287
1594377901.356480,1594377901.172516,44.393000,8.945000,0.438325,0.000000,0.000000,0.378003,-0.004252,0.000000,0.000000,0.000000,0.000000,0.343201,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.222962,44.393000,8.945000,0.000000,0.000000,0.000000,0.448661,-0.004881,0.000000,0.000000,0.000000,0.000000,0.359394,1594377901.231985,22.139150,-48.090618
1594377901.453565,1594377901.272579,44.393000,8.945000,0.438325,0.000000,0.000000,0.412940,-0.004593,0.000000,0.000000,0.000000,0.000000,0.353476,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.322834,44.393000,8.945000,0.000000,0.000000,0.000000,0.484655,-0.005100,0.000000,0.000000,0.000000,0.000000,0.360887,1594377901.331437,15.626431,-34.467389
1594377901.553606,1594377901.372732,44.393000,8.945000,0.438326,0.000000,0.000000,0.448661,-0.004881,0.000000,0.000000,0.000000,0.000000,0.359394,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.422880,44.393000,8.945000,0.000000,0.000000,0.000000,0.520624,-0.005238,0.000000,0.000000,0.000000,0.000000,0.358059,1594377901.431408,-2.340801,0.340533
1594377901.654180,1594377901.480448,44.393000,8.945000,0.438326,0.000000,0.000000,0.484655,-0.005100,0.000000,0.000000,0.000000,0.000000,0.360887,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.522889,44.393000,8.945000,0.000000,0.000000,0.000000,0.556068,-0.005286,0.000000,0.000000,0.000000,0.000000,0.351139,1594377901.531834,-28.008360,14.146175
1594377901.753777,1594377901.580953,44.393000,8.945000,0.438326,0.000000,0.000000,0.520624,-0.005238,0.000000,0.000000,0.000000,0.000000,0.358059,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.622937,44.393000,8.945000,0.000000,0.000000,0.000000,0.590643,-0.005226,0.000000,0.000000,0.000000,0.000000,0.340795,1594377901.631339,-38.534504,19.356056
1594377901.853566,1594377901.690378,44.393000,8.945000,0.438326,0.000000,0.000000,0.556068,-0.005286,0.000000,0.000000,0.000000,0.000000,0.351139,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.722842,44.393000,8.945000,0.000000,0.000000,0.000000,0.623982,-0.005062,0.000000,0.000000,0.000000,0.000000,0.327747,1594377901.733176,-45.309630,22.706476
1594377901.953710,1594377901.779198,44.393000,8.945000,0.438326,0.000000,0.000000,0.590643,-0.005226,0.000000,0.000000,0.000000,0.000000,0.340795,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.823163,44.393000,8.945000,0.000000,0.000000,0.000000,0.656035,-0.004802,0.000000,0.000000,0.000000,0.000000,0.312623,1594377901.831329,-49.803614,24.927927
1594377902.053612,1594377901.873737,44.393000,8.945000,0.438326,0.000000,0.000000,0.623982,-0.005062,0.000000,0.000000,0.000000,0.000000,0.327747,0.000000,0.000000,0.000000,0.000000,0.000000,1594377901.922813,44.393000,8.945000,0.000000,0.000000,0.000000,0.686283,-0.004465,0.000000,0.000000,0.000000,0.000000,0.296238,1594377901.935049,-52.740536,26.372754
1594377902.153663,1594377901.972348,44.393000,8.945000,0.438326,0.000000,0.000000,0.656035,-0.004802,0.000000,0.000000,0.000000,0.000000,0.312623,0.000000,0.000000,0.000000,0.000000,0.000000,1594377902.022850,44.393000,8.945000,0.000000,0.000000,0.000000,0.714982,-0.004072,0.000000,0.000000,0.000000,0.000000,0.279157,1594377902.031370,-54.517673,27.235497
1594377902.253711,1594377902.079955,44.393000,8.945000,0.438326,0.000000,0.000000,0.686283,-0.004465,0.000000,0.000000,0.000000,0.000000,0.296238,0.000000,0.000000,0.000000,0.000000,0.000000,1594377902.122933,44.393000,8.945000,0.000000,0.000000,0.000000,0.741954,-0.003638,0.000000,0.000000,0.000000,0.000000,0.261651,1594377902.131857,-55.390943,27.641943
1594377902.353747,1594377902.172501,44.393000,8.945000,0.438326,0.000000,0.000000,0.714982,-0.004072,0.000000,0.000000,0.000000,0.000000,0.279157,0.000000,0.000000,0.000000,0.000000,0.000000,1594377902.222836,44.393000,8.945000,0.000000,0.000000,0.000000,0.767136,-0.003189,0.000000,0.000000,0.000000,0.000000,0.244289,1594377902.231402,-55.605485,27.712837
1594377902.453456,1594377902.277695,44.393000,8.945000,0.438326,0.000000,0.000000,0.741954,-0.003638,0.000000,0.000000,0.000000,0.000000,0.261651,0.000000,0.000000,0.000000,0.000000,0.000000,1594377902.323117,44.393000,8.945000,0.000000,0.000000,0.000000,0.790688,-0.002740,0.000000,0.000000,0.000000,0.000000,0.227271,1594377902.331502,-55.117439,27.640160
1594377902.555866,1594377902.380732,44.393000,8.945000,0.438326,0.000000,0.000000,0.767136,-0.003189,0.000000,0.000000,0.000000,0.000000,0.244289,0.000000,0.000000,0.000000,0.000000,0.000000,1594377902.423313,44.393000,8.945000,0.000000,0.000000,0.000000,0.812551,-0.002179,0.000000,0.000000,0.000000,0.000000,0.210860,1594377902.431731,-44.113324,31.300355
1594377902.653529,1594377902.475645,44.393000,8.945000,0.438327,0.000000,0.000000,0.790688,-0.002740,0.000000,0.000000,0.000000,0.000000,0.227271,0.000000,0.000000,0.000000,0.000000,0.000000,1594377902.523141,44.393000,8.945000,0.000000,0.000000,0.000000,0.832736,0.003884,0.000000,0.000000,0.000000,0.000000,0.195241,1594377902.531618,32.098900,49.037305
1594377902.753844,1594377902.586257,44.393000,8.945000,0.438327,0.000000,0.000000,0.812551,-0.002179,0.000000,0.000000,0.000000,0.000000,0.210860,0.000000,0.000000,0.000000,0.000000,0.000000,1594377902.622784,44.393000,8.945000,0.000000,0.000000,0.000000,0.851368,0.043946,0.000000,0.000000,0.000000,0.000000,0.180270,1594377902.631472,57.092640,67.418949
